sample_id,cell_line,drug,dosage,split
CPC014_PC3_6H:BRD-K01436366-001-02-4:10,PC3,COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)C(=O)N1CCC(CC1)N1CCN(C)CC1,1.04139268515823,train
CPC014_PC3_6H:BRD-K01493881-001-20-3:10,PC3,Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)cc2o1,1.04139268515823,train
CPC014_PC3_6H:BRD-K04923131-001-06-3:10,PC3,O\N=C1/C(Nc2ccccc12)=C1/C(=O)Nc2cc(Br)ccc12,1.04139268515823,test
CPC014_PC3_6H:BRD-K05804044-001-01-1:10,PC3,Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1,1.04139268515823,test
CPC014_PC3_6H:BRD-K05977823-001-01-2:10,PC3,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,1.04139268515823,train
CPC014_PC3_6H:BRD-K07265709-003-01-5:10,PC3,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,1.04139268515823,test
CPC014_PC3_6H:BRD-K13087974-001-01-7:10,PC3,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12,1.04139268515823,test
CPC014_PC3_6H:BRD-K13514097-001-01-2:10,PC3,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,1.04139268515823,train
CPC014_PC3_6H:BRD-K13566078-003-01-1:10,PC3,Cc1cnc2c(NCCN)nc3ccc(C)cc3n12,1.04139268515823,train
CPC014_PC3_6H:BRD-K14681867-015-01-6:10,PC3,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC1=O)[C@@H](C)O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N,1.04139268515823,train
CPC014_PC3_6H:BRD-K14880289-001-01-4:10,PC3,Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(cc1)C(F)(F)F,1.04139268515823,train
CPC014_PC3_6H:BRD-K16485616-001-03-0:10,PC3,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,1.04139268515823,train
CPC014_PC3_6H:BRD-K18135438-001-08-4:10,PC3,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.04139268515823,train
CPC014_PC3_6H:BRD-K23192422-001-01-1:10,PC3,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,1.04139268515823,train
CPC014_PC3_6H:BRD-K25311561-001-03-2:10,PC3,O=c1cc(oc(c1)-c1cccc2Sc3ccccc3Sc12)N1CCOCC1,1.04139268515823,train
CPC014_PC3_6H:BRD-K26674531-001-01-3:10,PC3,C\C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.04139268515823,train
CPC014_PC3_6H:BRD-K29582115-311-02-0:10,PC3,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12,1.04139268515823,train
CPC014_PC3_6H:BRD-K36529613-001-01-8:10,PC3,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12,1.04139268515823,train
CPC014_PC3_6H:BRD-K37846922-001-07-8:10,PC3,C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,1.04139268515823,train
CPC014_PC3_6H:BRD-K40175214-001-01-7:10,PC3,CCC(=O)N1CCN(CC1)c1ccc(cc1C(F)(F)F)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1,1.04139268515823,train
CPC014_PC3_6H:BRD-K41170226-001-05-4:10,PC3,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1.04139268515823,train
CPC014_PC3_6H:BRD-K43164539-001-05-7:10,PC3,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1.04139268515823,train
CPC014_PC3_6H:BRD-K48722833-001-01-9:10,PC3,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,1.04139268515823,train
CPC014_PC3_6H:BRD-K50140147-001-01-0:10,PC3,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1,1.04139268515823,train
CPC014_PC3_6H:BRD-K50168500-001-01-2:10,PC3,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,1.04139268515823,train
CPC014_PC3_6H:BRD-K50720187-050-04-1:10,PC3,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1.04139268515823,train
CPC014_PC3_6H:BRD-K51313569-001-02-9:10,PC3,CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O,1.04139268515823,train
CPC014_PC3_6H:BRD-K52751261-001-01-2:10,PC3,CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,1.04139268515823,train
CPC014_PC3_6H:BRD-K52911425-001-02-3:10,PC3,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1,1.04139268515823,train
CPC014_PC3_6H:BRD-K53561341-001-02-6:10,PC3,CCN1CCN(CC1)C(=O)Cc1ccc(Nc2ncc(F)c(Nc3ccc(cc3)C(=O)Nc3ccccc3Cl)n2)cc1,1.04139268515823,test
CPC014_PC3_6H:BRD-K53972329-001-02-1:10,PC3,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,1.04139268515823,train
CPC014_PC3_6H:BRD-K56957086-001-04-8:10,PC3,OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(\C=C\C(=O)NO)cc1,1.04139268515823,train
CPC014_PC3_6H:BRD-K64800655-001-01-7:10,PC3,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,1.04139268515823,train
CPC014_PC3_6H:BRD-K64857848-001-02-3:10,PC3,COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCN(C)CC1,1.04139268515823,train
CPC014_PC3_6H:BRD-K66956375-001-05-5:10,PC3,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,1.04139268515823,train
CPC014_PC3_6H:BRD-K68174511-001-01-7:10,PC3,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1,1.04139268515823,train
CPC014_PC3_6H:BRD-K70401845-001-02-5:10,PC3,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,1.04139268515823,train
CPC014_PC3_6H:BRD-K71035033-001-01-4:10,PC3,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nc(cs3)-c3cccnc3)c2)CC1,1.04139268515823,test
CPC014_PC3_6H:BRD-K72420232-001-01-6:10,PC3,COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,1.04139268515823,train
CPC014_PC3_6H:BRD-K73293050-001-01-5:10,PC3,CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)cc1,1.04139268515823,train
CPC014_PC3_6H:BRD-K74514084-003-01-9:10,PC3,CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1,1.04139268515823,train
CPC014_PC3_6H:BRD-K77008974-001-01-6:10,PC3,COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(CC3)C(=O)OC)c2n1,1.04139268515823,train
CPC014_PC3_6H:BRD-K77286328-001-02-9:10,PC3,C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25,1.04139268515823,test
CPC014_PC3_6H:BRD-K78431006-001-02-9:10,PC3,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,1.04139268515823,train
CPC014_PC3_6H:BRD-K79404599-001-03-6:10,PC3,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12,1.04139268515823,train
CPC014_PC3_6H:BRD-K79437791-001-03-2:10,PC3,CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O,1.04139268515823,train
CPC014_PC3_6H:BRD-K82091397-001-01-4:10,PC3,COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1,1.04139268515823,train
CPC014_PC3_6H:BRD-K83794624-001-01-7:10,PC3,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@@H]6CCCCO6)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1.04139268515823,test
CPC014_PC3_6H:BRD-K85402309-001-01-7:10,PC3,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O,1.04139268515823,train
CPC014_PC3_6H:BRD-K86930074-001-01-9:10,PC3,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,1.04139268515823,train
CPC014_PC3_6H:BRD-K89014967-001-01-9:10,PC3,OC[C@@H](O)CNC(=O)c1ccncc1Nc1ccc(I)cc1F,1.04139268515823,train
CPC014_PC3_6H:BRD-K91900765-001-01-9:10,PC3,Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1,1.04139268515823,train
CPC014_PC3_6H:BRD-K93331255-001-01-2:10,PC3,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1.04139268515823,train
CPC014_PC3_6H:BRD-K93918653-001-01-4:10,PC3,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1,1.04139268515823,train
CPC014_PC3_6H:BRD-K94294671-003-01-3:10,PC3,COc1cccc2cc([nH]c12)-c1nc([C@@H]2CC[C@@H](CC2)C(O)=O)n2ncnc(N)c12,1.04139268515823,train
CPC014_PC3_6H:BRD-K95901403-001-01-1:10,PC3,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1,1.04139268515823,train
CPC014_PC3_6H:BRD-K98684188-001-01-1:10,PC3,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,1.04139268515823,test
CPC014_PC3_6H:BRD-K99749624-001-01-3:10,PC3,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1,1.04139268515823,train
CPC014_PC3_6H:BRD-K99964838-001-03-6:10,PC3,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,1.04139268515823,test
CPC014_PC3_6H:BRD-M64432851-001-01-9:10,PC3,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,1.04139268515823,train
CPC019_PC3_6H:BRD-K92817986-001-01-7:10,PC3,Clc1ccc(Cl)c(SCC(=O)N\N=C\c2ccc[nH]2)c1,1.04139268515823,test
CPC020_PC3_6H:BRD-K50398167-236-17-7:10,PC3,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,1.04139268515823,test
CPC020_PC3_6H:BRD-K68264559-001-09-2:10,PC3,Brc1c(NC2=NCCN2)ccc2nccnc12,1.04139268515823,train
CPC020_PC3_6H:BRD-K76723084-001-18-2:10,PC3,CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C/C(O)=O,1.04139268515823,train
CPC020_PC3_6H:BRD-K90027355-001-10-9:10,PC3,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12,1.04139268515823,test
CPD002_PC3_6H:BRD-A81233518-004-11-2:10,PC3,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)c1ccccc1,1.04139268515823,train
CPD002_PC3_6H:BRD-K04111260-001-07-6:10,PC3,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,1.04139268515823,train
CPD002_PC3_6H:BRD-K78692225-001-17-9:10,PC3,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,1.04139268515823,train
CPD003_PC3_6H:BRD-A36267905-001-01-4:10,PC3,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,1.04139268515823,train
CPD003_PC3_6H:BRD-K08806317-103-01-7:10,PC3,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1.04139268515823,test
CPD003_PC3_6H:BRD-K28453807-003-08-8:10,PC3,CCN(CC)CCOC(=O)C1(CCCC1)c1ccc(cc1)[N+]([O-])=O,1.04139268515823,train
CPD003_PC3_6H:BRD-K43887077-003-18-0:10,PC3,NCCc1ccc(O)c(O)c1,1.04139268515823,test
CPD003_PC3_6H:BRD-K53857191-001-14-4:10,PC3,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,1.04139268515823,train
CPD003_PC3_6H:BRD-K54094468-003-08-7:10,PC3,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1.04139268515823,train
CPD003_PC3_6H:BRD-K74501079-001-11-6:10,PC3,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.04139268515823,train
CPD003_PC3_6H:BRD-K82255054-001-11-8:10,PC3,CC(C)c1cccc(C(C)C)c1O,1.04139268515823,train
CPD003_PC3_6H:BRD-M00539986-103-01-0:10,PC3,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,1.04139268515823,train
AML001_PC3_6H:A17,PC3,CS(C)=O,1.04139268515823,train
AML001_PC3_6H:O23,PC3,CS(C)=O,1.04139268515823,train
AML001_PC3_6H:P23,PC3,CS(C)=O,1.04139268515823,train
ASG001_PC3_6H:N13,PC3,CS(C)=O,1.04139268515823,train
ASG001_PC3_6H:P06,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:A18,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:B17,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:E05,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:E06,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:F06,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:I15,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:J15,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:J16,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:M10,PC3,CS(C)=O,1.04139268515823,train
CPC001_PC3_6H:N10,PC3,CS(C)=O,1.04139268515823,train
CPC003_PC3_6H:A17,PC3,CS(C)=O,1.04139268515823,train
CPC003_PC3_6H:F06,PC3,CS(C)=O,1.04139268515823,train
CPC003_PC3_6H:I15,PC3,CS(C)=O,1.04139268515823,train
CPC003_PC3_6H:N10,PC3,CS(C)=O,1.04139268515823,train
CPC004_PC3_6H:A18,PC3,CS(C)=O,1.04139268515823,train
CPC004_PC3_6H:E05,PC3,CS(C)=O,1.04139268515823,train
CPC004_PC3_6H:I15,PC3,CS(C)=O,1.04139268515823,train
CPC004_PC3_6H:J15,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:A18,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:B17,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:E05,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:E06,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:F06,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:I15,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:J15,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:J16,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:M10,PC3,CS(C)=O,1.04139268515823,train
CPC005_PC3_6H:N09,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:A17,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:B18,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:E05,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:F05,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:F06,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:I16,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:J15,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:M09,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:M10,PC3,CS(C)=O,1.04139268515823,train
CPC006_PC3_6H:N10,PC3,CS(C)=O,1.04139268515823,train
CPC009_PC3_6H:B18,PC3,CS(C)=O,1.04139268515823,train
CPC009_PC3_6H:E05,PC3,CS(C)=O,1.04139268515823,train
CPC009_PC3_6H:F05,PC3,CS(C)=O,1.04139268515823,train
CPC009_PC3_6H:F06,PC3,CS(C)=O,1.04139268515823,train
CPC012_PC3_6H:A17,PC3,CS(C)=O,1.04139268515823,train
CPC012_PC3_6H:E05,PC3,CS(C)=O,1.04139268515823,train
CPC012_PC3_6H:F05,PC3,CS(C)=O,1.04139268515823,train
CPC012_PC3_6H:N09,PC3,CS(C)=O,1.04139268515823,train
CPC013_MCF7_6H:BRD-A45664787-001-01-4:10,MCF7,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,1.04139268515823,test
CPC017_MCF7_6H:BRD-A03359064-001-01-5:10,MCF7,OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,1.04139268515823,train
CPC017_MCF7_6H:BRD-A09828896-004-04-5:10,MCF7,Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-A15530910-001-01-3:10,MCF7,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,1.04139268515823,train
CPC017_MCF7_6H:BRD-A24429032-003-01-6:10,MCF7,Oc1ccc(CCNCC2CCc3ccccc3C2=O)cc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-A38898897-003-01-0:10,MCF7,CC(C)C1[C@H]2[C@@H](CCN2C(=O)/C=C/CN3CCCCC3)N(C1=O)S(=O)(=O)C,1.04139268515823,train
CPC017_MCF7_6H:BRD-A39522003-001-01-0:10,MCF7,CCCCCCCCC=CCCCCCCCC(=O)NC(CO)Cc1ccc(O)cc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-A39747742-001-03-5:10,MCF7,CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,1.04139268515823,test
CPC017_MCF7_6H:BRD-A43930669-003-01-0:10,MCF7,Cc1ccccc1N1CCN(CC1)S(=O)(=O)CC12CCC(C[C@@H]1NC(=O)[C@@H](N)CCS(C)(=O)=O)C2(C)C,1.04139268515823,test
CPC017_MCF7_6H:BRD-A47633927-001-01-8:10,MCF7,CC(C)CC(NC(=O)OCC1c2ccccc2-c3ccccc13)C(=O)O,1.04139268515823,train
CPC017_MCF7_6H:BRD-A54029483-001-01-5:10,MCF7,CN(C(Cc1ccc(cc1)c2ccccc2)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)C(=O)c5cc(C)cc(C)c5,1.04139268515823,train
CPC017_MCF7_6H:BRD-A54927599-001-07-8:10,MCF7,COc1ccc(C2CC(=NCCS2)c2c(O)cc(C)oc2=O)c(OC)c1,1.04139268515823,train
CPC016_MCF7_6H:BRD-A64227845-004-02-8:10,MCF7,Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O,1.04139268515823,test
CPC016_MCF7_6H:BRD-A75478957-001-01-6:10,MCF7,CC(C)C(NS(=O)(=O)c1ccc(cc1)c2ccc(Br)cc2)C(=O)O,1.04139268515823,train
CPC016_MCF7_6H:BRD-A80641450-001-01-4:10,MCF7,CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc2cn(C)c3ccccc23)C(=O)NC(Cc4ccccn4)C(=O)O,1.04139268515823,train
CPC017_MCF7_6H:BRD-A81177136-001-03-6:10,MCF7,CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67,1.04139268515823,train
CPC016_MCF7_6H:BRD-A82590476-001-01-1:10,MCF7,CN(Cc1ccccc1)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)C4CCCN4C(=O)Nc5ccccc5[N+](=O)[O-],1.04139268515823,test
CPC017_MCF7_6H:BRD-K00486786-001-01-4:10,MCF7,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C)c2cc1C=O,1.04139268515823,train
CPC017_MCF7_6H:BRD-K04414442-001-03-4:10,MCF7,CC[C@H](NC(=O)c1c(C)c(nc2ccccc12)-c1ccccc1)c1ccccc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K05151076-001-01-8:10,MCF7,CCCCCS(=O)(=O)CCCCCCCCCCn1c(c(C)c2cc(O)ccc12)-c1ccc(O)cc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K05181084-003-02-9:10,MCF7,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl,1.04139268515823,train
CPC017_MCF7_6H:BRD-K09635314-001-01-8:10,MCF7,Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F,1.04139268515823,train
MUC.CP004_MCF7_6H:BRD-K09638361-001-01-4:3.3333,MCF7,COc1cc(OC)c(/C=C\2/C(=O)Nc3ccccc23)c(OC)c1,0.602059991327962,test
CPC017_MCF7_6H:BRD-K10177585-003-01-6:10,MCF7,CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K11373525-003-01-3:10,MCF7,CCc1cc2N(Cc3ccc(cc3)-c3ccccc3-c3nnn[nH]3)C(=O)CCc2c(CC)n1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K11911061-003-02-8:10,MCF7,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K12120659-305-01-4:10,MCF7,NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1,1.04139268515823,train
CPC018_MCF7_6H:BRD-K12244279-001-02-5:10,MCF7,N\C(Sc1ccc(N)cc1)=C(\C#N)c1ccccc1C(F)(F)F,1.04139268515823,train
CPC017_MCF7_6H:BRD-K14618467-003-01-8:10,MCF7,O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K15086322-103-01-0:10,MCF7,CN1CCN(CC1)C(=O)c1nc2ccc(Cl)cc2[nH]1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K15791587-003-01-7:10,MCF7,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(c1)C(F)(F)F,1.04139268515823,train
CPC017_MCF7_6H:BRD-K17896185-001-01-2:10,MCF7,CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c1ccccc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K24201553-003-02-4:10,MCF7,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K26521938-001-04-9:10,MCF7,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,1.04139268515823,train
CPC017_MCF7_6H:BRD-K27737647-300-01-4:10,MCF7,Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K54708045-001-01-3:10,MCF7,OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K59650319-003-01-7:10,MCF7,CN(C1CCCCC1)C(=O)c1sc2nc3ccc(N)cc3n2c1C,1.04139268515823,train
CPC017_MCF7_6H:BRD-K60184833-001-03-1:10,MCF7,NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,1.04139268515823,train
CPC017_MCF7_6H:BRD-K62310379-001-03-0:10,MCF7,CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,1.04139268515823,train
CPC017_MCF7_6H:BRD-K63150726-001-01-3:10,MCF7,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4OCOc4c3)c(=O)[nH]c12,1.04139268515823,train
CPC017_MCF7_6H:BRD-K66782112-001-01-2:10,MCF7,NC(=O)CCCCn1ccc(N=C(N)NCC(F)(F)F)n1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K67013324-001-01-5:10,MCF7,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,1.04139268515823,train
CPD001_MCF7_6H:BRD-K67277431-002-07-1:10,MCF7,COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,1.04139268515823,train
CPC017_MCF7_6H:BRD-K68246049-001-01-4:10,MCF7,CC(=Cc1ccc(cc1)C(=O)O)c2ccc3c(c2)C(C)(C)CCC3(C)C,1.04139268515823,train
